User_Id,username,Place_Id,Place_Ratings
661,williebenson390,68,5
1617,j2uvq0gr,251,5
1820,aliceclifton666,224,5
392,kiararomansky114,418,3
3795,terryyoung12,128,1
9388,darrenseamans882,294,1
7749,dennisblake475,349,3
2022,tomivery163,51,1
744,annakime960,16,3
4174,marierufenacht391,63,2
5333,ng0qj21q,166,3
8841,joancook805,123,4
8274,deanhall625,338,2
9552,ashleymcguigan95,415,2
7110,8vjac4ga,21,4
5245,aureliomarter770,13,5
6342,2h8h7f6y,92,1
7950,pnhnmu1v,265,4
4596,williamchung573,290,4
3232,bettyserrano211,373,2
2849,tiffanyotto938,114,3
1042,barrycorvin536,430,3
7141,anthonyfreeman143,356,5
8626,n3edgunb,281,3
4443,sandraschumacher843,297,5
5792,marymeek534,349,1
1744,matthewmullins976,391,3
240,morgancastrey689,44,3
2983,juanadove422,127,3
2188,deborahbassett781,3,3
5354,ronniecoolidge558,90,1
9828,maryhoule457,17,3
7133,woodrowwells579,376,4
861,steveperry823,51,5
7535,5bth2vnw,367,4
8541,rh8bs635,218,2
608,lindagrieco826,60,4
3929,scottgraham582,355,3
2329,jbc0mjg9,140,3
1401,eileenvalenzuela202,348,3
9936,danielmorrison655,282,5
5119,karlrobles756,210,2
7262,stanleyrichter561,416,4
5072,salvadormolina879,378,5
4649,laurierump287,19,1
1690,tracymorris73,364,2
152,andreterrell6,343,2
272,cxi66umm,313,1
759,crystalnunnenkamp226,351,4
5712,christophersnodgrass283,165,4
9102,michaelarnold847,426,2
6099,jennifermurray272,202,1
9365,andreacole145,417,5
1634,joephillips857,173,1
8490,1y09hlxq,15,3
9817,markwallace745,39,5
7161,judithavery303,170,2
4774,blanchelicudine492,418,4
8086,karlenemccutchan402,71,1
3275,patriciameigs577,50,4
8260,odismcconnell651,37,3
4742,michelleewing484,311,3
6647,davidlee746,177,5
6746,edwardramirez533,134,4
2204,ericarodriguez535,40,5
9853,lxk7ncx2,165,3
8054,aracelithornburg607,372,4
5186,ia6xtha1,389,2
5626,elsiehanna771,372,3
4935,ralphosborn951,187,2
7952,wandaperrone27,201,5
7006,jeromejanuary678,25,4
6343,carlotabrown173,305,1
9551,stevenweaver964,371,3
4375,anneespinoza634,183,1
1871,lelandyoo225,56,5
4494,zc4a2tuz,420,3
9471,nevadapetersen187,375,2
9362,patriciaaquino377,44,5
1120,4h60635t,188,3
6881,mirthagenet581,42,1
6839,4xbahxei,45,3
1941,carmenhendricks65,347,1
8924,tyi2yyfe,347,2
3971,heathersalo933,329,5
8460,yhuy233v,76,1
6713,michaelsantos773,167,5
1684,audreybruning283,263,2
5640,bryanspillett804,211,5
2691,michaelschlosser217,102,4
3960,spii0qzk,34,5
6813,e9ahbqcd,205,4
464,cynthiagibbs752,8,1
4341,k549gvhu,82,2
9381,angelariddle450,46,1
6532,hopewalker681,435,3
1814,wbo39lv4,322,5
8255,elizabethgoodale160,45,2
5647,arlinearchey196,422,2
2323,8bxwgare,205,3
7245,marypart292,410,3
1974,katherinejohnson191,224,3
5685,sheliaperry744,248,4
4849,elliottturner259,27,4
4058,nathanfortuna750,34,4
4825,daniellecraft758,353,5
3212,rickeyfalcone340,428,5
2876,beulahlinton713,383,2
2237,colettecunningham878,375,5
8588,jacobflores684,104,1
5480,edithwinbush834,40,4
2486,guillermotheodore910,30,3
6452,patsynatale212,216,1
1553,juanscott28,376,2
5455,barbaradunn216,325,3
3056,christycarnahan394,220,4
7290,anasummy826,3,4
1378,janitamomphard472,169,4
9123,stevensweet134,76,5
1783,hillaryreppe337,235,3
8170,ericschleppenbach447,251,5
9548,jennifermask310,41,4
5501,kimmason413,347,5
2515,patrickhunt54,17,2
870,sydafjth,190,4
8524,kurtisnelson360,347,1
7140,q5a39l8w,165,5
1379,aaronpeterson863,110,4
3159,katiehunt934,300,5
8092,cathyward239,201,5
3901,svp56bmx,290,3
4990,markcramer756,405,2
8597,eloiseadams705,319,5
1770,50gtm012,88,1
6837,hildegardmoss723,156,3
4679,timothyhatch990,409,4
3574,aug0dkw7,295,4
4769,thomassimms823,88,4
5148,2cut8b9g,91,5
1777,smsdg3pg,315,1
3688,robertwagner71,132,5
8154,dianamatos559,293,1
2760,81acdd03,250,1
5194,nancynoll907,20,1
7251,lenoresmith520,223,2
2001,47tqw0eh,33,1
6263,terryrose50,201,5
2624,yuodpnav,416,5
1348,charleshorka914,134,5
5514,6u6dwgqa,277,1
9815,anthonyparker858,265,2
2374,derrickpetit891,119,1
6774,pt7xwigl,239,3
5781,1j5hakgz,278,4
9386,garywhisby869,190,1
6317,rafaelconner291,332,4
469,anaberg406,216,3
5118,deborahsaults438,78,4
3979,ckptmxb5,82,1
4006,nrshn6b2,304,5
7284,rafaelduteau480,153,4
7671,pamelaalverson283,317,5
1588,lindavelazquez54,299,3
8744,oscarharley603,366,5
390,mmnjfs61,227,1
7028,jewelkennedy533,163,2
4445,gregorymassey931,113,3
8640,mariahoskins137,304,3
8002,danavelazquez597,96,5
2549,juliapaul755,292,3
8427,nucthx4j,244,5
1915,dorothyyarbrough726,183,4
2610,zacharymartin316,247,1
570,lukewoods977,331,4
5846,brandimurray395,316,2
129,xnyium0k,15,1
2904,bethanythompson187,384,2
2933,ronjt9v9,377,3
8438,jamesdickens99,176,4
9188,kennethpreciado922,160,1
1297,williamdecinti197,114,4
2883,brianhowell535,122,4
9124,5vjg2n7x,326,5
532,chantalhyatt258,331,1
6895,virginafranken752,430,3
4748,tamicampbell993,319,4
6266,annafulton64,96,5
9958,vjby6xa5,264,3
8814,edisonriley817,114,4
543,terencehowell764,132,4
449,kleuco24,296,2
3046,sandrapeevey765,349,1
4530,tracynowak133,170,2
9617,roberteyler316,102,3
2582,b98541v4,211,3
5348,bryandavis509,187,1
1360,derekdixon756,430,2
8418,stephengomez236,213,5
2520,shirleymcclaughry584,12,2
9549,soniainman974,187,3
395,helencowan286,141,1
9683,jamesarnold856,173,1
2781,9mndn8dv,55,1
4451,tfm8usaw,198,1
3054,3kbc251c,151,5
2909,t5jkv3l4,284,5
6561,gofu1qlv,15,5
9685,angelineknudsen537,417,2
1610,kaystanley970,408,4
5600,anthonymiller304,250,2
6756,sallydavis715,413,3
3234,aaxmqb4m,100,1
9586,larryolson556,228,2
1874,marvinmcdill709,399,4
8371,carolpage607,328,3
6449,deaneallen906,142,5
7879,tinahowell612,373,1
4947,robertvirula607,168,3
2354,forrestfrederick704,384,3
2042,richardheras181,339,5
6872,mkv9v3w8,24,2
1182,barbaravaughn188,325,3
6392,gwendolynbarnes112,311,1
7696,angelacollins355,214,5
6119,sonjagordon374,312,1
7624,jameswang870,246,5
3354,jaimestewart514,403,2
1117,marieheyd901,260,2
8372,vondasigman489,360,3
7881,mc6dr6qs,306,3
9308,keithdavis365,262,3
8061,ashleyslater841,313,2
9047,johnbrewer958,348,5
1942,bsebi2ix,55,5
6958,williamforehand571,291,3
2747,xcrqmkyo,379,1
9665,yy4hqvez,316,4
4095,eb0n0dg0,427,4
590,paulmarkley662,198,4
5676,jamessargent175,93,2
6680,fernchandler938,103,2
9230,wallacewingo937,272,3
7078,martinecarr539,298,5
1241,rebeccasmith140,401,3
3394,kybq2gf8,29,1
4869,christopherkelly64,36,3
867,meghanharvey810,158,3
828,rooseveltburoker173,319,4
3919,8rnkwanz,197,1
9443,j5hnbfuy,166,5
3582,5kgnp528,114,3
6512,035arp6j,78,2
1510,lauratorres436,11,3
5154,edithnassar837,95,5
1070,marilynnlovell27,297,3
4103,billyrios783,10,2
9109,adrianowens456,325,5
9490,uyx2dof9,429,3
795,5czzztlc,101,2
9709,dwaynesmith831,79,3
653,jcshrwx7,294,4
9966,danielgillespie453,85,3
6120,larrystephens845,86,4
7276,michaellindsay152,140,4
9784,iih9puel,92,5
6981,ruthgarcia74,176,3
7079,markkirby863,374,1
4606,magenhill633,152,4
4551,jessicanowicki618,168,4
4199,juliusweis962,434,1
6960,ericedwards699,355,5
3553,josephorlando733,82,1
4488,richardcollazo401,187,2
9092,tiffanybutler452,244,5
419,patrickhemenway581,8,2
6338,robertobrowder992,269,5
3278,mariaritchie698,315,3
2640,aaronquear291,116,5
3745,d6jnxp6k,272,5
1689,rebekahgarcia131,202,1
9321,rachelbrown752,250,5
7778,kathydunn233,69,5
9716,dawngaskins476,105,1
1112,virginiaresh262,49,1
6288,mariannepowell567,4,5
1621,tvyuj6bv,162,3
1956,lucilledickey522,231,3
4797,suerice128,40,1
4630,3pqanmpt,388,1
7008,wtn4oy5i,62,1
7122,terryposey701,87,5
217,rebaczech255,211,5
7130,lorendavison596,108,1
7543,tomjohnson166,346,5
981,afs2pbjw,302,5
7693,4ep882hm,41,4
2854,matthewperez562,305,3
4858,glennarpin252,39,5
5323,scottbonner342,350,2
2566,jasonlee147,243,5
592,olivermartin38,37,4
5289,kellygrams634,436,5
5111,shereedrouin146,218,5
1285,lynnrodriguez651,427,1
6170,glenmeyer926,165,1
1818,melaniebaker696,162,2
7016,36dobfz1,434,2
7169,jameshernandez251,191,5
6530,emmagrenier532,413,5
2612,mavisduke178,39,4
3440,cindysummer83,384,1
2985,marianickels912,127,2
8029,changvoelker409,419,3
1526,karinalain164,410,3
5832,harryrobertson118,372,1
8682,tn8eudr8,107,5
330,joelee483,265,4
7991,joycepoundstone21,359,5
2086,thomashuslander470,27,2
9498,marilyndespres447,83,5
1403,shanegore154,134,5
385,dianedacey547,8,2
1969,susancoles953,274,4
1643,31nhx0vr,17,3
7057,elisakey363,331,4
3316,lindamaloon711,350,4
7027,jamesmedina247,86,4
4686,alyssawillmon623,76,1
1540,gretchendavis271,11,1
4152,herbertfarquhar611,49,1
5655,aliciamacfarlane520,351,5
4615,albertweisgarber718,310,5
4927,michaelanderson836,157,1
3698,evahunt632,433,5
9816,amandaanson461,163,3
3726,henrypaz475,167,1
8935,reneewiles410,232,2
1499,charlesharmer164,29,4
1196,sadiecollini24,152,3
1170,9fmetgve,368,3
9132,tammywilliams7,375,1
4017,deborahmelton961,354,1
9311,leroychouteau618,431,1
7758,o9ma4mgd,31,4
21,twjnectk,424,3
8749,briannahoagland667,47,1
4197,cwa0ljdv,292,1
2018,joshuajones169,353,4
1837,jolenecountryman696,234,1
9318,marthakelley886,188,3
8369,002hz3wu,213,1
6160,judithlay637,101,2
6715,cathyenglish797,391,1
8778,susanmcmurray568,44,3
4648,albertbooker298,13,2
1932,jacquelinebost746,278,4
8471,kennethholliday635,240,4
7101,norrisharo383,45,2
8179,o2p1r588,410,3
4757,vpjms9nz,174,5
7472,vzlcgab3,388,3
7317,danaowens224,207,1
220,ismaelhenderson179,165,1
169,cathyrush742,185,5
4417,bethperez685,218,5
8137,kevinarney207,257,2
3502,margretswihart801,408,5
6850,michaelleigland214,61,2
1616,joshuasmith751,241,5
9125,kennethanderson968,212,4
9882,richardmills435,374,4
113,stevenwilkinson685,117,5
5743,douglasflores821,225,2
8785,sharonchurch87,13,1
5342,peggystein406,354,2
1923,johnbeason362,347,2
5959,ynqfqj1a,233,5
8543,rayportugal160,369,4
1698,johnnymiller22,199,1
6148,robertcrim519,26,4
9393,keithford324,91,5
7829,1unm3gto,374,5
1543,monicaprice749,90,4
6670,dorothyjohnson717,179,1
3367,richardrivera917,238,4
3564,williamfrancis922,369,3
6917,lorettadolfi346,255,3
1963,donaldrainwater937,258,3
5315,jamessorg486,7,4
1716,cj1crj43,226,4
2186,richardsaldivar246,156,5
3716,gildabutcher158,430,2
607,michaelfrost602,212,1
582,patricialambert45,219,1
8436,k3ys4odm,220,4
4376,miltonwilliams595,341,4
7034,samuelprice966,331,2
3004,debbyshelley446,78,3
1330,charlesferraro316,325,1
2982,x2vp1sui,187,5
9070,loiszehender376,77,4
282,philipirwin270,158,5
7704,davidfuller975,392,5
2145,jordanmchenry447,14,3
107,dianamassey519,191,1
691,karenross543,297,5
5900,adambritt858,417,3
3785,tituswalker759,387,4
5464,hdp4hlhz,139,4
1100,frankfleming624,437,5
1927,debbymaldonado761,18,3
920,louisdiven800,437,3
8225,nellobrien792,257,2
2828,spencergoldsmith339,142,3
6583,voj5yrvt,373,1
5372,ericdavidson50,138,2
8220,josephgraham952,273,1
7968,fsna1vhj,153,1
2152,siobhancannella849,145,3
9532,5nbyuy2b,114,1
1985,shannoncurtis276,328,1
4357,virginiadawson922,169,3
307,herberttelford900,200,1
4388,jonathanmeyer841,199,3
9587,frikahca,136,5
6289,shanarouleau145,154,1
2790,e79b0d7u,64,5
3599,christinebitner603,295,4
7067,marlynroney617,360,3
599,darlenerutledge986,149,2
6000,timothymontoya674,40,5
5663,jqsx7ukg,259,3
2451,qyl1d9wf,152,5
5580,edithforeman520,284,5
3563,chadcottrill838,125,5
2143,brendacaldwell449,208,4
3192,jeanetterenz208,168,2
549,cynthiaparsons992,101,2
213,terryporter411,320,4
2343,y363v8so,334,2
7978,jewelthomas570,73,4
9208,tinajones641,103,4
8584,maryengle672,203,2
5228,pamyamamoto968,138,3
3404,ai9bmgtb,117,5
7869,vilmarybicki11,297,2
8152,tracysandoz908,264,3
9741,louisemarin970,131,3
6632,bqnovgfs,325,4
3372,shanekamachak3,136,3
5881,billydash972,273,2
70,melvathorne43,357,4
9669,lillianbremer853,414,2
8210,thanhfitts222,190,4
5563,georgiaseal101,186,3
2913,6l2vt4g3,359,3
3543,paulafernandez570,104,1
3733,y6mnxf8d,340,1
5654,opalbarnes262,8,3
7734,mc59db2h,172,4
7018,guadalupefleishman514,232,5
6257,danielsmith436,218,2
2395,t8b5z6nv,401,1
4485,antonyworkman704,61,2
831,samuelangel654,257,1
6927,ocrxa7di,37,1
702,laurahunt693,149,5
2071,922ybulo,158,5
2321,barryrule871,173,4
1614,glyndajean594,79,1
6471,sx16dakk,180,3
2689,marionnixon538,278,1
9035,johnbilsborough118,347,3
9062,v8b6ckd8,169,4
8671,victorwicklund182,160,3
3130,sarahrodriquez420,260,2
8073,taylorrangnow94,355,4
2108,zkhuc7gb,286,1
2571,robertpastorius872,306,2
705,kerimoore686,36,3
7609,juanyoung105,323,5
2193,serenajones56,92,4
6954,brendarich688,363,4
6852,susiehorn40,118,4
6461,bettyframe901,24,1
7077,donaldpeak97,377,2
2589,ypddk85h,208,4
9764,alexanderesquivez862,1,5
9888,maxierose253,349,5
2497,lottiedunkan57,51,2
7523,kevinsmith49,257,4
1570,georgecalderon173,194,4
1840,liliaharlow336,361,3
2780,vickeyluebke204,366,1
1537,timothyjohnson32,425,3
5035,f886q8oi,427,1
7773,ericaronson541,267,1
1531,markjohnson45,3,1
4438,adammccallister188,94,2
6540,opalketcher990,224,2
3999,delphiapeters176,25,4
4674,robertgoeppner304,336,5
7002,margaretlutes771,299,3
932,m0a03qe0,240,5
6292,conniecolter646,309,4
6557,q5jpo10k,46,3
424,danagalizia364,267,1
7235,ci6m2ijg,343,5
2014,elizabethfrost695,156,1
8223,williammartin721,183,5
3255,edgarschneider617,116,3
6200,johnadams617,275,2
6500,31yazc83,403,3
6063,markcrape147,332,5
7561,cv4uywu2,123,5
577,georgewilson738,320,2
7666,vincentwarren2,295,4
7562,marilynpoole603,302,4
7743,gladyswhite37,423,2
1928,elizabethivory500,220,4
5043,petergrider778,338,1
6246,charlesdowns233,242,2
6730,catherinenelson979,152,4
3590,maliajones595,279,3
1113,teresaculbertson213,432,4
6508,m80by2s1,199,2
3011,williammichna768,110,4
4933,thomaslewis800,393,3
509,ernestinehopkins719,88,3
8734,rosamartin840,184,1
1171,bertaghent639,205,3
1870,curtismills210,312,5
8027,4sqho1yd,15,4
3529,johnlee849,416,3
143,grantmiller417,179,4
8107,lenabrown252,307,5
1198,dennisaguilar60,173,2
136,williammcdonald211,324,2
422,dawnsnellings217,84,1
1082,josehanson552,395,5
1253,samsain890,193,4
108,carljones671,159,1
4517,1148w050,143,1
6645,geraldinebarone192,111,5
1368,jamesseager982,253,5
8590,pmg16xkg,258,2
5024,wz1p6pe5,205,3
7768,phillipwillis826,416,5
450,valeriasaenz971,320,4
2980,michaelferris741,161,4
6993,dorisherman679,327,5
1136,clarabyrd93,152,4
226,arielball721,425,5
6694,4lhlys5l,274,2
8889,bettyshaffer685,141,3
5653,williamsuter746,191,1
6815,i9x9jraw,39,3
404,freddytucker56,345,1
3900,victorwallace296,283,3
5471,janewilson11,146,2
3657,6y9moffp,147,1
7135,bettybishop310,139,5
6308,s09d1f4v,389,1
3423,kc24xu04,374,1
2714,sheritasorensen88,371,2
1602,johnedgerton792,276,4
6187,donmullins156,254,2
8139,albertcanady796,431,2
1550,joannewoodcock646,337,5
1775,gwenschmidt643,202,3
9824,ou5d29fe,157,3
1546,ninawarren551,432,4
5684,mildredledford817,43,4
9743,brandonwalker513,58,1
8084,rickcook604,56,2
7740,kurtwyant518,433,3
1033,nicolemoralez911,315,4
2356,christopherrivera865,86,4
7551,antoniotith369,221,4
6854,ellenmcdaniel156,27,4
183,ynwlnn49,374,3
369,9tzimv3u,269,4
2137,meganlott81,338,2
6811,0quk4z80,107,1
7164,devinpirrone113,141,2
1022,thomasvargas214,429,2
6925,doylecogar55,365,5
8489,doyleaviles477,223,4
5349,patriciaking341,312,4
3083,1iew9bxv,115,5
1465,ernestineyacko816,386,2
8328,ednacronin727,141,3
3615,michaelsalgado324,242,2
7426,ericclemans917,108,3
2114,gy2owpr8,255,1
2129,charlesbenavides460,146,5
7213,kevinmurphy43,398,1
2937,cubbk2uv,52,2
4741,fernandotackett677,252,5
3128,wjc1skyr,344,3
182,maryellis612,368,1
8948,0k5grakb,279,5
7457,bradleyinouye935,6,4
2550,dianepando445,137,4
225,ednakorol681,88,3
648,rosemartin110,397,2
3233,thomasdigeorgio860,287,4
5295,jamesrodrigue856,88,2
8554,jeanettemontemurro149,32,5
6741,dorothyallbee386,55,1
3706,bradriddle539,354,5
894,markmcfadden701,272,1
6685,patriciazingler814,22,4
5386,pauletterichard935,228,2
6598,1j8kqojy,417,3
4070,anthonyhall787,10,2
9556,scottsmith992,67,2
5434,sherylortega359,164,2
381,ryanelliot45,227,3
6359,petercyr697,261,5
9356,mamieivey215,403,1
312,qloa2r3e,91,5
7311,reneemcclimon31,293,1
7953,pdqv67yh,335,2
5903,orlandobatun243,253,5
8219,emmaandrews337,52,4
4234,ronortiz130,122,5
5969,geyfe7gf,300,4
3864,x3alnwtu,344,5
5344,susancardenas147,380,2
8869,josephgustafson476,270,3
4163,a93cxo60,20,1
6037,evelynrodriguez423,286,1
7148,daviddunham246,208,5
5683,maryadams644,146,5
7963,jeancastro373,368,1
4244,kennethratterree431,25,3
9684,9ly0xp3n,419,4
1257,frankterres854,199,2
9165,rudolphlowry408,193,3
245,theodorepigg280,142,4
7004,robertbailey573,188,3
304,carlkarp574,32,3
3374,chestergreenberg928,384,1
7332,johnchapman888,256,4
1732,remonalefkowitz646,391,1
6177,johnrobertson130,116,1
7071,leilawhite137,135,4
4314,beverlyshephard839,338,4
1219,margarettecastellanos376,407,4
6891,socorroishee510,253,1
2226,iuehpsea,248,2
3789,veronicamook973,206,5
7568,3dpxioe3,8,2
1593,jimmyjoseph944,57,4
1677,robertorr528,398,5
982,billyklatt799,86,4
1058,suefolk494,127,2
7217,shawnhartmann371,402,3
5878,saravargas88,216,4
6650,bopt88mp,325,5
556,phaw6ojg,195,4
6835,elsiehuston287,229,4
4182,marybrown984,241,4
2033,5f6woojc,208,5
3620,thomassokoloski385,389,4
1519,mariaherrera736,296,2
6269,karencox701,410,3
6507,johnball866,101,4
8600,rosslutz815,177,3
521,rodneyhubbard759,283,4
1305,ronaldtye692,256,5
3493,marcelinakabat711,278,2
552,blairdiaz931,152,1
9390,francesrudder808,194,4
9625,gladystiller218,124,4
2211,shirleycarr28,70,2
3174,deniseteague746,377,1
510,davisvalentino576,46,3
7029,1jkpyf9t,195,3
9872,williamleachman919,117,4
8039,brendasanmiguel590,280,5
7179,jeannettejeffrie376,133,3
9360,abeljones324,333,4
1729,umstngkb,117,2
2377,georgeleatherwood105,244,2
9695,drvcqn8m,207,1
5341,rachelshelton353,37,5
6215,adamparsons142,160,1
6740,davidamundson152,381,2
750,arthurstilwell990,211,5
9977,dawnosher577,231,4
3351,xpi1fy5i,224,5
2416,sharonpierce733,329,1
2000,kennethdean354,294,2
8206,mariamelo822,217,3
7511,ralphbailey348,101,3
8504,cynthiamorgan427,281,3
7243,roxannejohnson608,309,5
6709,gontya8s,140,4
2375,shqi0hle,289,3
5802,caz6r1w9,121,3
6280,diqlmaem,109,1
9658,margarettelomasney2,76,2
4527,charlaking584,159,4
1410,davidcruz570,109,2
3887,louisbermudez445,434,3
363,donnasink783,119,4
3728,annamiller314,132,4
8272,helenroberts735,314,3
5505,billarmstrong237,393,1
5015,angelhill485,295,3
7983,brendaking904,248,2
8134,davidstiltner800,55,1
4027,i2xe0e0g,363,3
3312,haroldcarr165,255,1
2770,larryfitzsimmons700,44,4
1628,dorisbutler428,365,2
7197,evahitt742,393,4
438,clariceflagg242,306,3
1841,marytrent298,265,3
3148,sophietsan812,127,5
1243,wandawilliams885,20,4
3419,r4kkhgif,60,5
5250,s77vrwty,143,3
9373,andrewharney380,218,1
9200,jacobfrancis528,110,1
3204,susanwatson559,124,1
2977,donaldfanning477,79,3
1372,hanswoody920,313,3
2906,terrydeering649,344,3
7178,pamelastinson927,120,2
4309,doyledodson666,426,2
4897,8htczcj7,343,1
5357,albertbanks254,305,1
6571,elizabethneifert693,15,1
8887,larawilson870,37,2
9307,marthabrown86,363,2
4067,jaredkerr275,174,1
6531,celinaparker840,120,5
2907,bettyshelman338,8,5
4050,oscargoble683,11,5
6885,shirleymahan83,419,3
1197,brettatkinson132,247,3
5729,d70ovvz8,329,1
2312,stephaniestyles440,278,4
5677,charlessanchez795,68,2
8598,johnsipes944,137,4
3665,jillwhitehead531,261,5
2679,victoriafletcher149,395,5
9259,nicholasissa902,343,5
9048,doxxw3kw,208,3
8425,brianpowell919,263,2
4900,jlrbi7d0,54,4
1480,philipevans733,57,3
13,shawnhill775,396,3
9785,michealplant525,85,1
760,virginiamichelle337,406,1
5873,4icuj9gx,314,5
5396,cliftondownie295,246,5
9098,hectorjackson110,377,4
8230,lm9crx3g,412,1
6089,hopeleblanc636,269,3
9337,manievelasquez954,47,1
166,jamessuazo155,43,4
6278,thelmahairston443,377,1
5499,brandonpayne695,287,5
4738,44mu171z,67,3
2509,q16bp4mi,357,4
9670,y3lnqgi7,244,5
8254,0muajf56,396,2
8252,gccsy50o,437,5
685,donaldsisco92,306,5
2645,kevinmarmolejo823,416,2
7876,y3jf35f4,254,5
4223,vansanders353,300,1
3528,lisaholling213,268,3
617,17ma8ix2,137,1
8093,judithrasmussen591,176,2
8727,91ol1ucz,93,4
3051,robertmarion467,192,5
7637,ralphwolters245,11,1
7350,zryayk0m,39,4
2965,michaelowens82,408,1
1439,kimberlyemerson251,37,1
1431,kathleensoto220,65,5
3619,andrewovitt833,115,4
2537,joyceberry259,236,5
5886,z61vqzsv,189,3
5302,davidwalters477,348,5
3166,tanyasmith405,242,3
5309,gloriastark213,240,1
4300,doramelby689,120,5
8289,joanpatrick891,390,1
9345,darnellgood832,49,2
7715,jodimurphy358,376,2
1074,8ytkg4dh,39,4
3027,davidvasmadjides680,417,5
6576,heatherelmore538,22,2
6817,josephhaynes674,342,1
1922,lawrencefreeman193,236,1
6230,daveodebralski661,154,3
3008,dianagutierrez322,232,5
2712,francessudderth330,409,5
8364,69o37t8s,121,3
4265,eokpqoj0,388,3
567,ck8dvtum,181,3
7367,phillipmurphy534,232,5
5526,xzune2io,201,4
7413,andreskeane156,298,1
4294,marcusboyle785,142,4
1375,josecarter517,367,3
4291,kimberlystamm606,363,3
6753,richardmiller745,35,4
3825,helenholt928,14,1
1454,umlmt8ll,63,3
2701,teresapayton4,420,5
3937,johnbroyles648,293,5
268,gloriaanderson244,351,2
8344,lauraloving920,6,1
5866,patrickthomure825,190,2
6816,stevenrangel623,254,1
5879,jamesmason422,99,4
7270,4qbs5ayg,249,4
2169,hildabemis852,134,4
5732,randyrobertson158,432,1
787,jenifervice846,246,5
5365,danjohnson146,113,2
1175,elilund64,99,5
9432,soniaquintana491,21,4
5236,myrtleshumaker2,161,5
6290,gilbertmathews815,349,1
8670,keriwilson67,402,1
2007,patrickwalker520,238,3
5017,andrewgans851,219,5
252,marywilliams104,63,2
7659,aronclarke991,273,1
9105,louismarshall383,120,3
5533,mikelevitsky747,26,2
6268,constancefoster232,308,4
8114,harveyvelasquez590,81,3
7588,sundaydull72,182,5
7431,1i2otxuc,35,3
2954,jasoncaton309,281,1
3959,pamelaharris662,93,1
6473,keshanorrington821,102,3
2124,darlenejackson599,1,4
4957,williamerb286,308,3
6198,phyllistaylor956,293,3
5313,leekilpatrick725,36,2
2827,russellcrane736,10,3
51,mechellemillhouse603,424,3
414,dorismcglothin309,312,2
9013,davidwilson929,423,1
7137,dianerhodes953,188,1
7499,pamelalima877,375,3
1865,sarahphillips402,187,4
6216,z3aqu9j7,396,5
7221,pegenglish640,434,1
706,marycantrell128,405,3
9218,rrjkl21x,156,4
140,lynnjones770,418,5
646,donnaschuckert654,88,3
4099,ybu06cix,144,2
4975,herbertwilson326,144,3
8374,clarencetaylor779,23,2
2422,marlenejackson161,420,1
2044,guadalupebullock722,113,3
3787,hopebynum751,91,5
571,garydupuis115,317,2
3391,jannettehultgren722,405,1
2406,jessieblaylock794,148,4
8747,kennethmcminn865,250,3
8668,reubenmartin864,149,4
2245,inellhicks367,101,1
7841,phylliselkins903,344,2
1321,ezhh5onn,103,1
1355,lawrencethibault721,367,4
6010,dzy0a7ra,324,4
2951,williamprater634,430,1
8221,cherylschmiedeskamp170,357,5
748,89z69exk,304,4
1821,3xm9632v,185,2
7948,gregoryhall846,156,4
2962,johnjones330,74,2
8761,marshacolon156,251,5
6098,maddiepowell416,249,3
1905,erikgracie853,268,1
5494,beckyrector140,271,2
2957,saravargas583,82,4
8308,jamesboatman687,360,4
5604,sarapontes716,370,5
1504,to1q5klb,210,5
2105,e6z8v8qs,378,1
8733,gptut7d1,16,4
3986,elsiecohen391,268,4
7263,russtrejo760,32,4
4557,kristyholcomb66,366,4
782,rodneybolin720,400,1
9243,briansweitzer925,336,3
2433,traciehampton167,434,2
7189,alexandercapehart160,152,4
2111,wilsonmiera46,151,2
2408,ty1cqymo,339,2
1369,richardknipper499,369,2
7708,monicawalker910,301,2
2591,xam56i2b,9,2
3922,darylnelson899,106,4
7595,terrypearson762,418,2
4205,erlineurban644,265,3
6088,antoinelansberry902,326,2
5106,randalmccallum188,268,2
6952,p7tqngad,17,5
9392,stevensumner308,346,2
4336,tinajimenez909,140,3
4439,2rghoz2d,147,3
8965,jenniegagne363,270,3
6143,elizabethmoody45,400,1
7505,timothybandy416,211,1
6391,stephenridgway46,132,4
7996,elizabethfaraone459,246,2
116,kellyledoux817,54,2
9400,jasminemoreno718,325,1
6382,rx9bztsf,26,1
4861,erwinrobie671,258,5
4230,loisolson409,49,5
520,isabellebiederman441,134,1
4327,thomasvo261,47,4
6090,janiemarcum59,394,3
6731,delisaslater474,255,2
9791,hildarobinson604,195,2
3759,gnxaon60,236,5
4760,melissarogers218,260,1
3736,ralphdavis683,162,4
8234,phillipfarmer131,399,2
2212,donaldgroeneweg257,216,4
5887,keithandrews989,215,1
133,melvinharris690,261,3
1053,sharonmcintosh476,382,1
3443,deborahwand908,51,5
1177,candacedaley291,145,5
693,danathompson274,3,4
632,elaineanders341,416,5
6219,alanpeets198,99,4
8258,jennifercoleman744,56,4
6668,raymondhicks71,415,5
7052,jasonso13,291,4
7930,charlesmoore72,182,5
2778,amymessier11,252,2
5019,mariaevans324,275,4
1065,42z9wp1f,190,1
2565,nancyperkins680,90,5
7342,rickeysmith32,29,1
2136,moniquemathey711,390,1
9748,kaylafaley321,375,3
4830,cq2k5dlb,276,5
